order_id,order_date,customer_id,segment,category,sub_category,sales,quantity,profit
CA-2017-146192,4/22/2017,BD-11725,Consumer,Office Supplies,Storage,675.06,3,87.7578
CA-2017-134810,5/9/2017,MC-17605,Corporate,Office Supplies,Envelopes,65.232,3,22.0158
CA-2017-134810,5/9/2017,MC-17605,Corporate,Furniture,Chairs,207,3,25.875
CA-2015-154284,12/21/2015,SZ-20035,Home Office,Technology,Machines,600.53,2,137.264
CA-2015-154284,12/21/2015,SZ-20035,Home Office,Office Supplies,Art,59.904,2,14.2272
CA-2015-154284,12/21/2015,SZ-20035,Home Office,Technology,Accessories,637.44,8,135.456
CA-2015-154284,12/21/2015,SZ-20035,Home Office,Furniture,Furnishings,51.756,3,-33.6414
CA-2014-156244,8/12/2014,DH-13675,Home Office,Office Supplies,Paper,31.104,6,10.8864
CA-2014-156244,8/12/2014,DH-13675,Home Office,Office Supplies,Art,47.96,5,4.1965
CA-2014-156244,8/12/2014,DH-13675,Home Office,Technology,Accessories,158.928,7,41.7186
CA-2014-156244,8/12/2014,DH-13675,Home Office,Office Supplies,Appliances,211.248,6,15.8436
CA-2014-156244,8/12/2014,DH-13675,Home Office,Office Supplies,Supplies,5.552,2,-1.041
CA-2014-156244,8/12/2014,DH-13675,Home Office,Office Supplies,Labels,2.952,1,0.9963
CA-2015-106362,12/11/2015,LC-16885,Consumer,Office Supplies,Binders,10.332,3,-7.5768
US-2017-168802,11/3/2017,JO-15145,Corporate,Office Supplies,Binders,18.368,4,5.9696
US-2017-146906,3/13/2017,MT-17815,Consumer,Technology,Phones,299.9,2,74.975
CA-2016-166380,5/30/2016,EB-13750,Corporate,Office Supplies,Envelopes,26.55,9,12.744
CA-2016-166380,5/30/2016,EB-13750,Corporate,Technology,Accessories,111.98,2,26.8752
US-2015-158911,7/5/2015,RS-19765,Corporate,Furniture,Furnishings,4.928,2,0.7392
US-2015-158911,7/5/2015,RS-19765,Corporate,Office Supplies,Labels,11.784,3,4.2717
US-2014-103338,3/11/2014,RB-19435,Consumer,Office Supplies,Art,7.98,3,2.0748
CA-2015-109169,4/20/2015,OT-18730,Consumer,Office Supplies,Envelopes,180.96,2,81.432
US-2017-167318,7/26/2017,GZ-14545,Corporate,Technology,Accessories,1649.95,5,659.98
US-2017-167318,7/26/2017,GZ-14545,Corporate,Furniture,Chairs,362.352,3,45.294
US-2014-120313,10/31/2014,NL-18310,Home Office,Technology,Phones,73.584,2,8.2782
CA-2017-135419,11/3/2017,BG-11740,Consumer,Furniture,Tables,486.368,4,36.4776
CA-2016-128671,8/11/2016,MT-18070,Home Office,Office Supplies,Paper,32.4,5,15.552
CA-2016-128671,8/11/2016,MT-18070,Home Office,Office Supplies,Binders,41.86,7,19.2556
CA-2016-128671,8/11/2016,MT-18070,Home Office,Office Supplies,Binders,77.56,2,35.6776
CA-2016-149335,7/25/2016,BC-11125,Home Office,Office Supplies,Art,37.17,9,11.151
CA-2014-168312,3/1/2014,GW-14605,Consumer,Office Supplies,Storage,137.352,3,8.5845
CA-2014-168312,3/1/2014,GW-14605,Consumer,Furniture,Tables,376.509,3,-43.0296
US-2017-105935,1/26/2017,BD-11500,Consumer,Furniture,Furnishings,62.72,4,24.4608
US-2017-105935,1/26/2017,BD-11500,Consumer,Technology,Phones,2939.93,7,764.3818
CA-2014-161508,7/12/2014,PV-18985,Home Office,Furniture,Chairs,512.358,3,-14.6388
CA-2014-161508,7/12/2014,PV-18985,Home Office,Office Supplies,Fasteners,3.488,2,0.5668
CA-2014-161508,7/12/2014,PV-18985,Home Office,Office Supplies,Art,22.288,7,3.9004
CA-2014-161508,7/12/2014,PV-18985,Home Office,Office Supplies,Paper,16.032,3,5.6112
CA-2017-130904,4/11/2017,HM-14980,Consumer,Office Supplies,Art,1.752,1,0.1533
CA-2017-130904,4/11/2017,HM-14980,Consumer,Office Supplies,Art,20.992,8,2.3616
CA-2017-133620,11/13/2017,EM-14065,Consumer,Office Supplies,Storage,11.21,1,3.363
CA-2015-142937,12/5/2015,SF-20065,Consumer,Office Supplies,Art,45.04,2,4.504
US-2016-149790,9/26/2016,SC-20380,Consumer,Office Supplies,Binders,15.624,2,-24.9984
CA-2016-130778,11/19/2016,ND-18370,Consumer,Office Supplies,Appliances,8.74,2,2.2724
CA-2016-130778,11/19/2016,ND-18370,Consumer,Office Supplies,Paper,44.75,5,20.585
CA-2017-144456,9/8/2017,FC-14245,Home Office,Office Supplies,Storage,61.68,5,5.397
CA-2017-144456,9/8/2017,FC-14245,Home Office,Technology,Phones,158.376,3,13.8579
CA-2017-103478,7/21/2017,KL-16555,Corporate,Office Supplies,Binders,2.864,4,-4.5824
CA-2017-103478,7/21/2017,KL-16555,Corporate,Office Supplies,Binders,94.192,7,-164.836
CA-2017-118577,10/6/2017,XP-21865,Consumer,Office Supplies,Paper,143.7,3,68.976
CA-2017-118577,10/6/2017,XP-21865,Consumer,Office Supplies,Paper,6.48,1,3.1104
CA-2017-113572,11/7/2017,FP-14320,Consumer,Technology,Accessories,7.88,4,2.5216
CA-2016-153269,3/9/2016,PS-18760,Consumer,Office Supplies,Storage,11.21,1,3.363
CA-2016-153269,3/9/2016,PS-18760,Consumer,Furniture,Chairs,354.9,5,88.725
CA-2016-153269,3/9/2016,PS-18760,Consumer,Office Supplies,Paper,17.94,3,8.7906
CA-2016-153269,3/9/2016,PS-18760,Consumer,Office Supplies,Binders,51.8,4,23.31
CA-2017-161655,5/13/2017,CW-11905,Home Office,Office Supplies,Binders,299.52,9,149.76
CA-2016-101469,7/2/2016,KH-16360,Consumer,Office Supplies,Art,7.7,2,3.157
CA-2014-153087,12/27/2014,TC-20980,Corporate,Office Supplies,Paper,23.92,4,11.7208
CA-2014-153087,12/27/2014,TC-20980,Corporate,Technology,Accessories,498,5,184.26
CA-2017-135076,4/13/2017,YS-21880,Corporate,Furniture,Chairs,436.704,6,-38.2116
CA-2014-161634,11/14/2014,CC-12220,Consumer,Office Supplies,Paper,32.4,5,15.552
CA-2017-141481,6/11/2017,ZD-21925,Consumer,Office Supplies,Appliances,61.44,3,16.5888
CA-2016-132549,11/25/2016,JK-15370,Consumer,Office Supplies,Storage,73.36,7,19.8072
US-2014-155544,3/21/2014,GM-14440,Consumer,Office Supplies,Labels,59.2,5,22.2
US-2014-155544,3/21/2014,GM-14440,Consumer,Furniture,Furnishings,32.952,3,6.5904
US-2014-155544,3/21/2014,GM-14440,Consumer,Furniture,Chairs,218.376,3,-10.9188
US-2015-115238,4/30/2015,JW-15220,Corporate,Furniture,Furnishings,31.4,5,13.188
US-2015-115238,4/30/2015,JW-15220,Corporate,Furniture,Furnishings,9.48,1,3.792
US-2015-115238,4/30/2015,JW-15220,Corporate,Technology,Phones,209.5,10,58.66
US-2015-115238,4/30/2015,JW-15220,Corporate,Furniture,Furnishings,24.3,5,10.449
US-2015-115238,4/30/2015,JW-15220,Corporate,Office Supplies,Paper,6.48,1,3.1104
CA-2017-132199,5/3/2017,BO-11350,Corporate,Furniture,Furnishings,32.448,2,7.3008
CA-2017-132199,5/3/2017,BO-11350,Corporate,Office Supplies,Binders,26.388,4,-17.592
CA-2017-132199,5/3/2017,BO-11350,Corporate,Furniture,Tables,373.47,5,-112.041
CA-2017-132199,5/3/2017,BO-11350,Corporate,Office Supplies,Binders,64.2,5,-44.94
CA-2017-132199,5/3/2017,BO-11350,Corporate,Office Supplies,Fasteners,8,2,2.8
CA-2016-163174,8/26/2016,XP-21865,Consumer,Furniture,Furnishings,186.54,3,41.0388
CA-2014-110555,4/11/2014,MM-18055,Consumer,Office Supplies,Storage,87.08,7,24.3824
CA-2014-110555,4/11/2014,MM-18055,Consumer,Technology,Phones,105.584,2,9.2386
CA-2014-110555,4/11/2014,MM-18055,Consumer,Technology,Accessories,217.44,6,91.3248
CA-2017-147207,1/2/2017,TS-21655,Consumer,Office Supplies,Art,31.744,2,3.968
CA-2017-147207,1/2/2017,TS-21655,Consumer,Office Supplies,Appliances,5.432,2,-13.58
CA-2017-147207,1/2/2017,TS-21655,Consumer,Furniture,Tables,913.43,5,-169.637
CA-2017-147207,1/2/2017,TS-21655,Consumer,Office Supplies,Storage,372.144,3,27.9108
CA-2017-137631,4/28/2017,JL-15235,Consumer,Technology,Phones,751.984,2,84.5982
CA-2017-157273,1/30/2017,SZ-20035,Home Office,Technology,Phones,604.768,4,60.4768
CA-2014-109918,9/7/2014,LR-17035,Corporate,Office Supplies,Supplies,27.36,4,7.3872
CA-2014-109918,9/7/2014,LR-17035,Corporate,Office Supplies,Paper,20.56,2,9.6632
CA-2014-109918,9/7/2014,LR-17035,Corporate,Office Supplies,Binders,83.92,5,31.47
CA-2016-118745,6/11/2016,SV-20365,Consumer,Furniture,Tables,902.712,3,33.8517
CA-2016-163972,10/17/2016,MG-17890,Home Office,Furniture,Bookcases,120.666,2,21.294
CA-2014-165393,12/27/2014,NC-18415,Consumer,Office Supplies,Binders,4.984,1,-8.4728
CA-2016-113726,11/24/2016,SC-20680,Home Office,Furniture,Furnishings,82.26,3,33.7266
CA-2016-152940,11/10/2016,RO-19780,Consumer,Office Supplies,Storage,29.74,1,4.461
CA-2015-158701,1/5/2015,JL-15175,Home Office,Office Supplies,Appliances,87.36,6,23.5872
CA-2015-158701,1/5/2015,JL-15175,Home Office,Office Supplies,Binders,56.16,6,17.55
CA-2017-156272,3/21/2017,PW-19030,Corporate,Office Supplies,Appliances,64.384,1,8.048
CA-2015-162964,11/12/2015,MF-18250,Corporate,Office Supplies,Storage,64.784,1,-14.5764
CA-2015-162964,11/12/2015,MF-18250,Corporate,Office Supplies,Paper,15.552,3,5.6376
CA-2015-162964,11/12/2015,MF-18250,Corporate,Office Supplies,Envelopes,223.888,7,69.965
CA-2014-103527,9/9/2014,CC-12220,Consumer,Office Supplies,Paper,10.896,3,3.405
CA-2016-134544,3/17/2016,AC-10660,Consumer,Technology,Phones,84.784,2,-20.1362
CA-2016-163048,2/8/2016,MH-17440,Corporate,Furniture,Chairs,241.5,4,0
CA-2016-145135,11/26/2016,CD-12790,Home Office,Technology,Accessories,59.97,3,14.9925
CA-2016-145135,11/26/2016,CD-12790,Home Office,Office Supplies,Paper,13.36,2,6.4128
CA-2017-137582,9/4/2017,CV-12805,Corporate,Office Supplies,Binders,11.808,3,4.1328
CA-2015-149601,5/28/2015,TB-21625,Consumer,Office Supplies,Storage,16.24,1,2.436
CA-2015-149601,5/28/2015,TB-21625,Consumer,Office Supplies,Storage,77.55,5,21.714
CA-2014-139423,11/1/2014,DG-13300,Corporate,Office Supplies,Appliances,76.12,2,22.0748
CA-2016-102596,12/27/2016,RD-19810,Home Office,Office Supplies,Fasteners,17.184,6,6.2292
CA-2017-153227,12/4/2017,CS-12250,Corporate,Office Supplies,Paper,11.76,2,5.7624
CA-2017-110625,12/23/2017,JB-16045,Home Office,Furniture,Furnishings,27.46,2,9.8856
CA-2016-142594,12/1/2016,EJ-14155,Consumer,Technology,Phones,137.94,3,35.8644
CA-2016-142594,12/1/2016,EJ-14155,Consumer,Furniture,Furnishings,111.15,5,48.906
CA-2016-142594,12/1/2016,EJ-14155,Consumer,Office Supplies,Appliances,901.95,3,297.6435
CA-2016-142594,12/1/2016,EJ-14155,Consumer,Furniture,Tables,366.009,3,-47.0583
CA-2014-152254,6/30/2014,BD-11620,Consumer,Office Supplies,Paper,310.688,7,108.7408
US-2014-120236,9/3/2014,MR-17545,Home Office,Office Supplies,Binders,7.68,5,-11.52
CA-2017-120061,11/2/2017,SR-20425,Home Office,Furniture,Chairs,155.372,2,-35.5136
CA-2015-133837,4/13/2015,TH-21100,Consumer,Office Supplies,Storage,10.744,1,0.8058
CA-2015-110814,12/5/2015,BD-11635,Consumer,Office Supplies,Binders,232.4,5,78.435
CA-2015-110814,12/5/2015,BD-11635,Consumer,Furniture,Chairs,164.646,3,12.8058
CA-2015-110814,12/5/2015,BD-11635,Consumer,Office Supplies,Paper,22.68,2,11.1132
CA-2016-154067,2/1/2016,SM-20950,Corporate,Office Supplies,Paper,105.52,4,48.5392
CA-2017-140480,7/8/2017,HE-14800,Corporate,Furniture,Furnishings,83.92,4,5.8744
CA-2017-140480,7/8/2017,HE-14800,Corporate,Technology,Accessories,141.9,5,58.179
CA-2017-140480,7/8/2017,HE-14800,Corporate,Furniture,Furnishings,39.98,2,9.1954
CA-2017-140480,7/8/2017,HE-14800,Corporate,Office Supplies,Art,28.91,7,8.673
CA-2017-140480,7/8/2017,HE-14800,Corporate,Office Supplies,Art,174.95,5,45.487
CA-2015-134082,12/11/2015,JK-15640,Home Office,Office Supplies,Binders,110.528,4,38.6848
CA-2016-130820,11/15/2016,ON-18715,Corporate,Furniture,Tables,630.024,4,-199.5076
CA-2016-159765,5/9/2016,TH-21100,Consumer,Office Supplies,Art,27.86,7,9.1938
CA-2017-132290,3/10/2017,MD-17350,Consumer,Furniture,Tables,933.408,4,-173.3472
CA-2016-147109,12/17/2016,AH-10075,Corporate,Office Supplies,Paper,51.84,10,18.144
CA-2016-147109,12/17/2016,AH-10075,Corporate,Technology,Accessories,165.6,3,-6.21
CA-2017-107265,4/6/2017,ML-17755,Home Office,Office Supplies,Paper,106.32,3,49.9704
CA-2017-118199,5/9/2017,LB-16795,Home Office,Office Supplies,Binders,147.92,5,46.225
CA-2017-118199,5/9/2017,LB-16795,Home Office,Office Supplies,Storage,104.28,3,26.07
CA-2017-118199,5/9/2017,LB-16795,Home Office,Furniture,Tables,286.85,1,63.107
CA-2017-118199,5/9/2017,LB-16795,Home Office,Office Supplies,Storage,66.96,4,2.6784
CA-2017-118199,5/9/2017,LB-16795,Home Office,Technology,Accessories,199.98,2,87.9912
CA-2017-150091,10/12/2017,NP-18670,Consumer,Technology,Accessories,45,3,4.95
CA-2017-150091,10/12/2017,NP-18670,Consumer,Office Supplies,Fasteners,17.9,5,8.771
CA-2017-150091,10/12/2017,NP-18670,Consumer,Furniture,Furnishings,40.48,2,17.4064
CA-2017-150091,10/12/2017,NP-18670,Consumer,Furniture,Bookcases,2154.9,5,129.294
CA-2016-137652,8/28/2016,EB-13750,Corporate,Office Supplies,Binders,18.432,8,-12.288
CA-2015-128356,10/2/2015,RP-19390,Consumer,Office Supplies,Supplies,10.944,2,0.9576
CA-2017-167017,11/23/2017,DC-12850,Consumer,Office Supplies,Supplies,4.36,2,0.1744
US-2017-132220,11/12/2017,DJ-13510,Corporate,Technology,Accessories,62.352,6,-10.9116
CA-2016-118129,12/19/2016,CL-12565,Consumer,Furniture,Furnishings,303.92,5,-30.392
US-2014-113124,3/30/2014,NC-18340,Consumer,Office Supplies,Storage,129.3,2,6.465
CA-2017-155621,11/8/2017,KN-16450,Corporate,Furniture,Furnishings,274.2,10,112.422
US-2014-127635,9/14/2014,SC-20260,Corporate,Office Supplies,Fasteners,6.048,4,-1.3608
US-2014-127635,9/14/2014,SC-20260,Corporate,Office Supplies,Paper,6.848,2,2.14
US-2014-127635,9/14/2014,SC-20260,Corporate,Furniture,Furnishings,9.96,5,-6.723
US-2014-127635,9/14/2014,SC-20260,Corporate,Office Supplies,Binders,8.552,2,-13.6832
CA-2015-151470,9/20/2015,AM-10705,Consumer,Office Supplies,Binders,45.584,11,16.5242
CA-2015-112823,12/10/2015,RA-19945,Consumer,Technology,Accessories,25.488,2,4.4604
CA-2014-108861,5/28/2014,MM-17260,Consumer,Office Supplies,Binders,136.96,4,51.36
CA-2017-114370,3/14/2017,BN-11470,Corporate,Technology,Phones,49.616,2,4.9616
CA-2016-158302,12/8/2016,JB-16045,Home Office,Office Supplies,Paper,10.584,3,3.4398
CA-2017-145779,5/6/2017,DB-13615,Consumer,Office Supplies,Paper,84.416,4,27.4352
US-2016-155173,3/6/2016,JB-16045,Home Office,Technology,Phones,431.94,2,-71.99
US-2016-155173,3/6/2016,JB-16045,Home Office,Office Supplies,Binders,2.043,1,-1.4982
US-2016-155173,3/6/2016,JB-16045,Home Office,Technology,Phones,68.238,3,-12.5103
CA-2017-125451,10/23/2017,AH-10075,Corporate,Furniture,Tables,240.744,4,-13.7568
CA-2017-125451,10/23/2017,AH-10075,Corporate,Furniture,Furnishings,35,4,14.7
CA-2017-125451,10/23/2017,AH-10075,Corporate,Furniture,Furnishings,210.68,2,50.5632
CA-2017-125451,10/23/2017,AH-10075,Corporate,Furniture,Tables,637.896,3,-127.5792
CA-2017-125451,10/23/2017,AH-10075,Corporate,Office Supplies,Paper,43.44,8,21.2856
CA-2017-125451,10/23/2017,AH-10075,Corporate,Office Supplies,Appliances,2.22,1,0.666
CA-2014-131387,4/28/2014,AI-10855,Consumer,Technology,Phones,1679.96,5,125.997
CA-2016-125087,4/18/2016,TH-21115,Corporate,Furniture,Chairs,344.372,4,-93.4724
CA-2016-125087,4/18/2016,TH-21115,Corporate,Office Supplies,Storage,1554.936,3,77.7468
CA-2016-125087,4/18/2016,TH-21115,Corporate,Furniture,Furnishings,127.88,5,-67.137
CA-2016-154081,5/22/2016,JE-15610,Corporate,Technology,Phones,222.384,2,22.2384
US-2017-118556,5/28/2017,TH-21235,Corporate,Furniture,Chairs,106.869,3,-29.0073
US-2017-118556,5/28/2017,TH-21235,Corporate,Office Supplies,Binders,3.564,3,-6.237
CA-2014-126200,8/25/2014,JE-15715,Consumer,Office Supplies,Binders,25.68,3,-39.804
CA-2014-126200,8/25/2014,JE-15715,Consumer,Office Supplies,Binders,12.384,3,-19.8144
CA-2014-146500,8/30/2014,AT-10735,Consumer,Office Supplies,Binders,25.3,5,11.891
CA-2014-146500,8/30/2014,AT-10735,Consumer,Office Supplies,Storage,95.94,3,9.594
CA-2015-169537,9/3/2015,JH-15820,Consumer,Office Supplies,Labels,7.5,2,3.6
CA-2014-100881,3/28/2014,DR-12940,Home Office,Technology,Phones,302.376,3,22.6782
CA-2015-144043,5/10/2015,AB-10165,Consumer,Technology,Accessories,46.688,4,-2.918
CA-2015-116512,4/9/2015,MC-18100,Consumer,Office Supplies,Storage,17.94,3,3.0498
CA-2015-101000,4/9/2015,IG-15085,Consumer,Office Supplies,Appliances,370.14,3,144.3546
CA-2016-168557,9/19/2016,FH-14275,Corporate,Office Supplies,Binders,8.928,2,3.1248
US-2016-164196,11/11/2016,AS-10285,Corporate,Furniture,Tables,2678.94,6,241.1046
US-2017-132031,4/23/2017,PN-18775,Home Office,Furniture,Bookcases,387.136,4,-14.5176
US-2017-132031,4/23/2017,PN-18775,Home Office,Technology,Accessories,45.408,2,11.9196
US-2017-132031,4/23/2017,PN-18775,Home Office,Furniture,Furnishings,77.952,3,-11.6928
US-2017-132031,4/23/2017,PN-18775,Home Office,Office Supplies,Labels,3,1,1.05
CA-2015-169733,10/22/2015,GM-14500,Consumer,Office Supplies,Storage,9.952,1,0.9952
CA-2017-169404,4/9/2017,NC-18625,Corporate,Office Supplies,Binders,37.896,4,-29.0536
CA-2017-169404,4/9/2017,NC-18625,Corporate,Office Supplies,Paper,65.584,2,23.7742
CA-2017-134880,10/27/2017,TW-21025,Home Office,Office Supplies,Paper,44.784,1,16.2342
CA-2015-145758,10/30/2015,BF-11020,Corporate,Technology,Machines,1035.8,4,269.308
CA-2017-158736,12/18/2017,TT-21460,Home Office,Office Supplies,Art,5.76,2,1.6704
US-2016-119270,3/12/2016,SW-20245,Consumer,Office Supplies,Paper,19.98,2,8.991
CA-2014-109890,7/21/2014,PG-18820,Consumer,Technology,Phones,35.98,2,10.0744
CA-2016-138583,5/24/2016,DP-13390,Home Office,Office Supplies,Art,16.656,3,3.3312
US-2017-118535,2/11/2017,DJ-13510,Corporate,Office Supplies,Labels,20.7,2,9.936
CA-2016-126284,9/20/2016,EN-13780,Consumer,Office Supplies,Binders,83.7,5,41.013
CA-2017-142391,9/24/2017,PB-19150,Consumer,Furniture,Furnishings,199.8,10,71.928
CA-2017-124716,3/27/2017,BD-11560,Home Office,Office Supplies,Paper,45.68,2,21.0128
CA-2017-124716,3/27/2017,BD-11560,Home Office,Office Supplies,Paper,110.96,2,53.2608
CA-2017-124716,3/27/2017,BD-11560,Home Office,Office Supplies,Paper,11.94,3,5.97
CA-2016-158841,2/2/2016,SE-20110,Consumer,Technology,Machines,8749.95,5,2799.984
CA-2016-158841,2/2/2016,SE-20110,Consumer,Office Supplies,Binders,36.4,8,18.2
CA-2016-158841,2/2/2016,SE-20110,Consumer,Furniture,Furnishings,18.69,7,7.1022
CA-2017-106824,7/7/2017,AT-10735,Consumer,Office Supplies,Fasteners,5.94,3,0.1188
CA-2015-109190,10/23/2015,CC-12685,Consumer,Office Supplies,Paper,60.736,8,20.4984
CA-2015-109190,10/23/2015,CC-12685,Consumer,Technology,Copiers,479.976,3,161.9919
CA-2015-109190,10/23/2015,CC-12685,Consumer,Office Supplies,Binders,6.08,1,-10.336
CA-2016-143154,12/2/2016,AS-10225,Corporate,Technology,Accessories,165.6,3,-6.21
CA-2014-169061,3/5/2014,AB-10150,Consumer,Office Supplies,Art,59.52,3,15.4752
CA-2014-169061,3/5/2014,AB-10150,Consumer,Technology,Accessories,479.97,3,177.5889
CA-2014-169061,3/5/2014,AB-10150,Consumer,Office Supplies,Supplies,18.62,2,5.3998
CA-2014-169061,3/5/2014,AB-10150,Consumer,Office Supplies,Binders,49.632,6,16.7508
CA-2014-169061,3/5/2014,AB-10150,Consumer,Office Supplies,Paper,97.82,2,45.9754
CA-2015-102316,3/1/2015,DH-13075,Corporate,Technology,Phones,15.984,2,1.1988
CA-2015-102316,3/1/2015,DH-13075,Corporate,Furniture,Chairs,184.752,3,-20.7846
CA-2014-164903,2/20/2014,SR-20740,Home Office,Office Supplies,Paper,12.96,2,6.2208
CA-2016-109400,5/2/2016,NR-18550,Consumer,Furniture,Chairs,366.744,4,-110.0232
CA-2016-130400,3/8/2016,SJ-20125,Home Office,Office Supplies,Binders,8.856,9,-14.1696
CA-2016-130400,3/8/2016,SJ-20125,Home Office,Technology,Accessories,27.96,5,8.388
CA-2016-130400,3/8/2016,SJ-20125,Home Office,Office Supplies,Envelopes,146.352,3,49.3938
CA-2015-135853,12/11/2015,CA-12775,Consumer,Technology,Accessories,175.23,11,61.3305
CA-2015-135853,12/11/2015,CA-12775,Consumer,Technology,Phones,125.99,1,31.4975
CA-2015-135853,12/11/2015,CA-12775,Consumer,Office Supplies,Binders,23,2,10.35
CA-2016-103359,12/22/2016,LC-16885,Consumer,Office Supplies,Binders,25.584,2,8.9544
CA-2016-144645,2/2/2016,NS-18640,Corporate,Furniture,Furnishings,73.784,2,-77.4732
CA-2017-141614,6/5/2017,NS-18640,Corporate,Office Supplies,Paper,20.736,4,7.2576
CA-2015-122168,8/21/2015,HG-14965,Corporate,Office Supplies,Art,17.52,3,8.2344
CA-2015-122168,8/21/2015,HG-14965,Corporate,Office Supplies,Art,35.76,12,10.0128
CA-2016-132899,4/7/2016,SF-20200,Consumer,Office Supplies,Art,3.64,2,0.9828
CA-2017-149720,6/4/2017,EM-14065,Consumer,Furniture,Furnishings,30.336,6,-17.4432
CA-2017-118003,12/4/2017,DO-13645,Consumer,Furniture,Furnishings,12.99,1,1.5588
CA-2017-118003,12/4/2017,DO-13645,Consumer,Furniture,Chairs,182.22,3,45.555
CA-2017-118003,12/4/2017,DO-13645,Consumer,Furniture,Chairs,302.94,3,18.1764
CA-2016-141887,1/11/2016,MP-17470,Home Office,Furniture,Furnishings,54.992,14,8.9362
US-2016-160206,4/1/2016,MY-18295,Corporate,Technology,Phones,12.99,1,0.2598
CA-2017-133074,9/21/2017,DB-13615,Consumer,Office Supplies,Paper,55.86,7,27.93
CA-2017-161172,3/16/2017,SP-20920,Consumer,Technology,Phones,44.376,2,-7.396
CA-2017-161172,3/16/2017,SP-20920,Consumer,Furniture,Furnishings,51.264,6,7.6896
CA-2017-161172,3/16/2017,SP-20920,Consumer,Office Supplies,Binders,5.193,3,-3.462
CA-2017-161172,3/16/2017,SP-20920,Consumer,Technology,Accessories,159.984,2,43.9956
CA-2017-161172,3/16/2017,SP-20920,Consumer,Office Supplies,Storage,54.224,2,3.389
CA-2017-137624,11/10/2017,ME-17320,Home Office,Furniture,Chairs,241.424,2,-36.2136
CA-2016-156748,11/30/2016,BS-11755,Consumer,Office Supplies,Paper,33.36,4,16.68
CA-2016-156748,11/30/2016,BS-11755,Consumer,Office Supplies,Paper,13.76,2,6.3296
CA-2016-156748,11/30/2016,BS-11755,Consumer,Office Supplies,Storage,496.86,7,24.843
CA-2016-156748,11/30/2016,BS-11755,Consumer,Furniture,Chairs,389.97,3,35.0973
CA-2015-169677,1/13/2015,KS-16300,Corporate,Office Supplies,Labels,9.82,2,4.8118
US-2014-163146,5/16/2014,CC-12475,Consumer,Technology,Accessories,56.4,3,3.384
CA-2015-157343,6/7/2015,HD-14785,Home Office,Office Supplies,Binders,18.312,4,-12.208
CA-2015-157343,6/7/2015,HD-14785,Home Office,Office Supplies,Paper,25.92,5,9.072
CA-2015-157343,6/7/2015,HD-14785,Home Office,Office Supplies,Art,8.016,3,1.002
CA-2017-147354,3/9/2017,KB-16315,Consumer,Technology,Copiers,479.984,2,59.998
CA-2017-147354,3/9/2017,KB-16315,Consumer,Office Supplies,Binders,30.84,5,9.6375
CA-2015-157287,12/22/2015,HR-14830,Corporate,Office Supplies,Storage,33.568,2,1.6784
CA-2015-157287,12/22/2015,HR-14830,Corporate,Furniture,Chairs,422.625,7,0
CA-2014-137575,8/6/2014,TB-21625,Consumer,Technology,Accessories,199.98,2,83.9916
CA-2016-119074,3/27/2016,DS-13180,Corporate,Furniture,Furnishings,20.24,1,8.7032
CA-2016-119074,3/27/2016,DS-13180,Corporate,Furniture,Furnishings,39.92,4,11.1776
CA-2016-119074,3/27/2016,DS-13180,Corporate,Office Supplies,Binders,32.54,2,15.9446
CA-2015-149566,12/5/2015,GB-14530,Corporate,Technology,Accessories,39,3,17.55
CA-2015-149566,12/5/2015,GB-14530,Corporate,Office Supplies,Labels,12.6,4,6.048
CA-2015-126186,9/11/2015,GB-14530,Corporate,Furniture,Furnishings,24.64,4,4.004
CA-2015-121132,7/17/2015,VB-21745,Corporate,Office Supplies,Labels,6.264,3,2.0358
CA-2015-121132,7/17/2015,VB-21745,Corporate,Office Supplies,Fasteners,14.432,4,3.4276
CA-2014-140473,5/30/2014,MC-17425,Corporate,Technology,Copiers,719.976,3,134.9955
US-2017-102904,11/13/2017,CB-12025,Consumer,Technology,Accessories,239.92,8,23.992
CA-2016-102092,12/9/2016,PM-18940,Consumer,Furniture,Tables,1056.86,7,158.529
CA-2015-117884,3/22/2015,DC-13285,Consumer,Technology,Accessories,447.944,7,89.5888
CA-2015-117884,3/22/2015,DC-13285,Consumer,Office Supplies,Storage,150.408,9,-33.8418
CA-2016-132829,12/23/2016,LA-16780,Corporate,Technology,Phones,453.576,3,39.6879
CA-2016-132829,12/23/2016,LA-16780,Corporate,Office Supplies,Labels,45.36,9,14.742
CA-2016-132829,12/23/2016,LA-16780,Corporate,Technology,Phones,287.88,3,35.985
CA-2016-132829,12/23/2016,LA-16780,Corporate,Technology,Phones,131.88,3,14.8365
CA-2016-132829,12/23/2016,LA-16780,Corporate,Furniture,Furnishings,2.328,2,-0.7566
CA-2016-123540,4/2/2016,DJ-13420,Corporate,Furniture,Chairs,1454.9,5,378.274
US-2017-108315,4/30/2017,MH-18115,Home Office,Office Supplies,Binders,4.842,3,-3.5508
US-2017-108315,4/30/2017,MH-18115,Home Office,Furniture,Furnishings,220.704,6,-8.2764
CA-2016-134110,11/17/2016,BG-11035,Consumer,Technology,Phones,67.176,3,6.7176
CA-2016-134110,11/17/2016,BG-11035,Consumer,Office Supplies,Paper,15.232,4,5.5216
US-2016-136581,11/10/2016,SV-20365,Consumer,Office Supplies,Paper,31.104,6,10.8864
CA-2016-162390,12/6/2016,DP-13105,Corporate,Office Supplies,Binders,968.744,7,314.8418
