sales,quantity,profit,label
22.2,1,-26.085,2
419.4,5,146.79,2
88.92,5,14.4495,2
9.912,3,3.2214,2
318.43,5,-77.333,2
5.8,5,-10.15,2
1415.76,6,88.485,1
148.48,2,16.704,2
9.248,4,3.1212,2
1036.624,2,51.8312,1
569.64,2,148.1064,1
9.14,1,4.57,2
1196.86,7,119.686,1
523.26,9,125.5824,2
639.9680000000001,4,215.9892,1
52.76,2,24.2696,2
538.92,9,80.83800000000001,2
14.88,2,3.72,2
34.24,8,15.408,2
261.74,2,65.435,2
87.84,8,23.7168,2
34.92,4,11.8728,2
14.94,3,7.0218,2
14.56,2,6.2608,2
3.576,4,-2.8608,2
147.184,2,-29.4368,2
1499.95,5,449.985,1
13.568,4,3.2224,2
2573.82,9,746.4078,0
609.98,2,274.491,1
5.48,2,1.4796,2
391.98,2,113.6742,2
755.96,4,204.1092,1
31.12,4,0.3112,2
6.54,1,3.0084,2
12.78,1,5.751,2
18.464000000000002,4,6.9239999999999995,2
445.80199999999996,7,-108.2662,2
2.48,1,0.868,2
25.9,5,12.690999999999999,2
29.9,5,14.651,2
2249.91,9,517.4793,1
1053.164,4,-105.3164,1
12.96,2,6.2208,2
106.68,6,33.0708,2
119.94,6,5.997000000000001,2
10.272,3,3.21,2
512.19,5,-65.85300000000001,2
1.556,2,-4.2012,2
4.448,2,1.4456,2
276.69,3,49.8042,2
4.96,4,2.3312,2
71.92,4,20.8568,2
18.84,3,7.9128,2
140.97,3,19.7358,2
470.376,3,52.9173,2
6.08,2,2.0672,2
164.792,1,18.5391,2
23.36,2,11.68,2
12.175999999999998,4,-18.8728,2
46.38399999999999,2,5.2182,2
362.92,2,105.2468,2
9.248,2,3.3524,2
1889.9460000000001,9,-377.9892,1
62.04,5,4.6530000000000005,2
396.92,5,148.845,2
239.456,7,17.9592,2
13.12,5,2.1319999999999997,2
29.36,2,13.5056,2
214.9,5,62.321000000000005,2
15.92,4,7.4824,2
146.45,5,48.3285,2
15.14,1,0.6056,2
5.76,2,2.6496,2
1399.98,2,629.991,1
8.952,2,-7.46,2
8.856,6,-6.4944,2
85.24600000000001,2,-1.2178,2
21.728,7,7.6048,2
1487.04,5,148.704,1
71.88,6,33.0648,2
9.24,3,2.9568,2
35.88,6,16.146,2
17.04,3,5.537999999999999,2
931.176,3,314.2719,1
266.35200000000003,3,-13.3176,2
483.13599999999997,4,54.3528,2
196.78400000000002,2,-22.1382,2
231.92,5,5.797999999999999,2
29.7,3,8.019,2
13.592,2,-14.2716,2
70.88,2,33.3136,2
114.288,1,12.8574,2
36.624,8,-24.416,2
242.352,8,-363.528,2
49.61600000000001,2,4.9616,2
508.704,6,0.0,2
57.36,6,-14.34,2
906.68,5,68.001,1
719.952,6,71.9952,1
755.944,7,66.1451,1
11.98,5,-19.168,2
0.898,1,-1.5715,2
21.204,3,-11.6622,2
34.74,3,17.37,2
833.94,6,216.8244,1
12.96,3,4.5360000000000005,2
25.92,4,12.4416,2
349.965,7,-216.9783,2
22.32,5,5.301,2
158.28,6,72.8088,2
497.94,3,224.07299999999998,2
533.94,3,154.8426,2
167.94,3,82.2906,2
31.68,6,9.8208,2
170.78599999999997,1,0.0,2
198.74400000000003,4,0.0,2
63.824,2,13.5626,2
435.168,4,-59.8356,2
48.58,1,7.7728,2
47.976000000000006,3,8.3958,2
20.736,4,7.2576,2
26.46,9,11.907,2
49.12,4,23.0864,2
15.0,3,7.2,2
194.7,5,9.735,2
591.32,4,112.3508,1
2.84,1,0.8804,2
221.96,2,4.4392,2
236.0,4,40.12,2
41.94,2,15.0984,2
52.792,1,4.6193,2
563.94,3,112.788,1
2625.12,8,735.0336,0
17.94,3,4.485,2
422.856,3,15.8571,2
127.764,2,2.8392,2
3499.93,7,909.9818,0
14.4,5,6.624,2
122.97,3,60.2553,2
9.32,4,2.7028,2
122.94,3,59.0112,2
17.31,3,5.193,2
128.744,7,12.8744,2
58.248000000000005,9,11.6496,2
71.24600000000001,2,-19.3382,2
7.872000000000001,3,0.5904,2
887.2710000000001,3,-63.3765,1
146.86,7,70.4928,2
36.56,4,18.28,2
225.576,3,22.5576,2
5.247999999999999,2,0.4592,2
38.256,3,4.782,2
40.24,5,13.078,2
29.925,5,-21.945,2
148.704,6,46.47,2
55.92,10,16.776,2
12.96,2,6.2208,2
25.176,3,-33.3582,2
5.584,2,-1.6752,2
1297.368,9,97.3026,1
264.32,2,19.824,2
25.92,4,12.4416,2
22.96,7,6.6584,2
19.44,3,9.3312,2
9.54,2,4.293,2
5.81,1,1.8011,2
5.76,2,1.7280000000000002,2
14.91,3,4.6221,2
6.642,9,-4.428,2
18.54,2,8.7138,2
679.96,5,220.987,1
189.576,1,9.4788,2
71.96,5,7.196000000000001,2
539.92,5,47.243,2
725.3439999999999,4,54.4008,1
7.44,3,2.6039999999999996,2
39.48,1,11.0544,2
850.5,5,245.7,1
75.33,9,19.5858,2
325.632,6,28.4928,2
23.344,2,-1.459,2
16.52,5,5.369,2
335.72,5,113.3055,2
251.94400000000002,7,88.1804,2
127.302,7,-9.093,2
1207.84,8,314.0384,1
12.53,1,5.8891,2
34.58,1,10.0282,2
300.98,1,87.2842,2
258.75,3,77.625,2
59.52,3,15.4752,2
57.96,7,27.2412,2
441.96,2,101.6508,2
68.04,6,33.3396,2
703.71,6,-938.28,1
17.904,4,-14.92,2
11.975999999999999,4,-9.1816,2
67.96,5,0.8495,2
892.2239999999999,3,89.2224,1
1299.99,2,-571.9956,1
4.544,2,1.6472,2
1352.0320000000002,4,84.50200000000001,1
1548.99,9,-464.69699999999995,1
19.872,3,6.7068,2
119.448,3,-13.4379,2
118.16,2,-25.109,2
19.56,4,5.4768,2
80.96,4,29.1456,2
25.92,4,12.4416,2
106.96,2,31.0184,2
187.76,4,76.9816,2
76.77600000000001,4,-53.7432,2
53.9,5,25.872,2
76.72800000000001,3,-53.7096,2
10.43,7,-18.2525,2
99.2,5,25.791999999999998,2
15.92,5,2.786,2
129.92,4,10.3936,2
30.4,1,13.984000000000002,2
5399.91,9,2591.9568,0
119.1,3,34.539,2
40.08,6,19.2384,2
59.94,3,28.1718,2
259.98,2,88.3932,2
170.98,1,32.4862,2
38.97,3,4.6764,2
154.9,5,69.705,2
446.06800000000004,4,0.0,2
152.94,3,41.2938,2
23.471999999999998,3,4.9878,2
195.64,4,91.9508,2
14.94,3,7.0218,2
1687.8,4,742.632,1
341.96,2,78.6508,2
605.88,6,151.47,1
186.732,1,41.496,2
3812.97,3,1906.485,0
26.424,9,9.5787,2
625.99,1,187.797,1
1568.61,9,329.4081,1
17.3,1,8.304,2
160.0,8,62.4,2
179.94,3,50.3832,2
872.94,3,157.1292,1
12.96,2,6.2208,2
88.8,6,44.4,2
319.968,4,35.9964,2
167.888,7,14.6902,2
163.96,5,59.4355,2
5.232,4,-8.1096,2
1199.98,2,467.9922,1
73.85,1,2.2155,2
25.71,3,6.6846,2
17.28,6,8.1216,2
526.582,2,-52.6582,2
11.56,2,5.6644,2
209.97,3,58.7916,2
447.84,4,98.5248,2
479.97,3,163.1898,2
8.64,3,2.5056,2
11.68,2,4.2048,2
40.775999999999996,3,0.5097,2
13.698,3,-9.5886,2
87.8,5,32.925,2
77.952,3,15.5904,2
147.184,2,-29.4368,2
47.952,3,16.1838,2
250.26,6,72.5754,2
40.775999999999996,3,0.5097,2
29.6,5,9.25,2
1.9380000000000002,2,-1.3566,2
159.96,4,51.1872,2
59.52,3,15.4752,2
17.48,2,8.2156,2
13.168,2,4.6088,2
40.74,3,12.222000000000001,2
179.886,1,-2.5698,2
286.256,1,17.891,2
24.224,2,-4.8448,2
331.536,3,-82.884,2
17.52,3,6.3072,2
17.855999999999998,4,4.2408,2
431.976,3,-75.5958,2
291.13599999999997,4,-25.4744,2
114.848,4,35.89,2
10.687999999999999,2,3.7408,2
15.232000000000001,4,5.5216,2
12.42,3,5.2164,2
19.44,3,9.3312,2
70.368,4,26.388,2
12.672,9,1.4256,2
89.95,5,43.176,2
6.58,2,3.0268,2
94.99,1,28.497,2
35.12,2,13.17,2
25.92,4,12.4416,2
7.96,2,3.7412,2
566.97,3,153.0819,1
9.84,3,2.8536,2
25.488000000000003,2,4.779,2
7.56,6,0.3024,2
60.84,3,19.4688,2
450.04,2,58.5052,2
34.6,2,16.608,2
467.97,3,140.391,2
33.02,2,15.8496,2
17.088,2,1.068,2
3.008,2,0.3384,2
268.24,7,93.884,2
431.16,5,107.79,2
43.6,4,12.208,2
154.95,3,30.99,2
15.552,3,5.4432,2
42.208,2,13.7176,2
10.368,2,3.6288,2
2.224,1,0.556,2
74.52,9,35.0244,2
17.52,3,5.256,2
1779.9,5,373.779,1
219.9,5,59.373000000000005,2
7.152,3,0.7152,2
26.72,5,9.352,2
1039.728,2,90.9762,1
45.96,2,13.788,2
456.588,2,-304.392,2
59.976000000000006,3,11.9952,2
6.12,3,2.8764,2
10.98,1,2.9646,2
7.86,3,3.6156,2
51.45,3,13.8915,2
37.056,3,13.895999999999999,2
203.92,4,55.0584,2
29.56,4,7.9812,2
8.568,3,-14.5656,2
45.248000000000005,2,3.9592,2
876.3,10,-292.1,1
185.37599999999998,2,-34.758,2
25.06,2,11.7782,2
2.89,1,-4.7685,2
7.896,3,2.4675,2
22.608,3,-10.1736,2
30.528000000000002,8,9.54,2
4.842,3,-3.3894,2
1.8,5,-2.88,2
39.984,2,-1.4994,2
32.4,5,15.876,2
97.88,2,48.94,2
307.168,4,30.7168,2
26.9,5,13.181,2
47.01,3,22.0947,2
469.99,1,136.2971,2
207.84599999999998,3,2.3094,2
324.744,3,-77.1267,2
40.48,2,14.5728,2
12.0,4,4.2,2
720.064,4,-63.0056,1
25.424,1,-4.7669999999999995,2
2.8160000000000003,2,0.3168,2
3.2039999999999997,2,-2.5632,2
30.828000000000003,7,-24.6624,2
47.61600000000001,3,5.952000000000001,2
108.78399999999999,2,10.8784,2
4.77,1,2.1465,2
7.98,3,2.0748,2
550.431,3,-47.1798,2
10.56,6,4.6464,2
1497.6660000000002,2,140.9568,1
17.52,2,-3.5039999999999996,2
113.22,3,29.4372,2
35.88,6,17.5812,2
4535.976,3,1644.2913,0
11.84,8,5.6832,2
592.74,6,160.0398,1
111.67200000000001,9,6.9795,2
8.64,3,2.5056,2
149.97,3,52.4895,2
232.88,5,17.465999999999998,2
90.882,1,15.147,2
508.76800000000003,4,38.1576,2
9.912,3,3.2214,2
63.93600000000001,3,6.3936,2
59.52,3,15.4752,2
311.976,3,38.997,2
50.352,3,17.6232,2
19.136,2,1.9136,2
13.12,5,2.1319999999999997,2
241.56799999999998,2,-15.097999999999999,2
479.92,2,41.993,2
307.13599999999997,4,-11.5176,2
12.6,2,5.796,2
159.98,2,57.5928,2
6.12,3,2.8764,2
1184.72,4,106.6248,1
45.96,2,13.788,2
58.05,3,26.703000000000003,2
71.28,11,34.2144,2
124.404,4,-21.3264,2
154.9,5,69.705,2
1871.88,12,561.564,1
16.192,2,-6.8816,2
18.936,3,-3.7872,2
12.672,3,-3.168,2
5.04,2,1.764,2
8.448,2,2.9568,2
20.387999999999998,2,-53.0088,2
9.96,2,4.8804,2
320.64,4,89.7792,2
52.0,4,23.4,2
25.584,2,8.9544,2
464.0,5,134.56,2
235.95,3,77.8635,2
39.96,4,17.982,2
18.528,4,-12.352,2
17.9,2,3.4010000000000002,2
81.96,2,0.0,2
272.736,3,-64.7748,2
18.496,4,6.7048,2
441.92,2,49.716,2
127.764,6,-191.646,2
166.44,3,79.8912,2
13.38,2,6.1548,2
24.0,2,-2.7,2
24.448,4,8.8624,2
6.16,2,2.9568,2
915.1360000000001,4,102.9528,1
8.56,2,3.852,2
97.82,2,45.9754,2
31.104,6,11.2752,2
11.175999999999998,1,0.8382,2
5.04,2,1.764,2
242.176,4,-302.72,2
337.176,2,-118.0116,2
13.344000000000001,6,1.0008,2
76.752,6,10.5534,2
102.336,8,14.0712,2
10.32,2,3.741,2
47.32,7,5.915,2
23.375999999999998,3,7.0128,2
16.72,5,3.344,2
16.192,1,4.6552,2
32.4,5,15.552,2
19.89,9,5.3703,2
399.98,2,171.9914,2
343.85,5,137.54,2
106.32,3,49.9704,2
13.92,3,4.35,2
82.4,5,40.376,2
6.24,2,3.0576,2
447.84,8,219.4416,2
272.048,7,30.6054,2
1614.582,6,-1237.8462,1
24.32,5,9.12,2
1.584,2,0.4752,2
31.984,1,0.0,2
14.76,5,4.797,2
423.648,2,47.6604,2
76.64,2,26.824,2
4.4639999999999995,1,1.6740000000000002,2
3.96,10,-6.93,2
715.64,2,178.91,1
268.704,3,6.7176,2
21.92,8,5.9184,2
48.72,3,7.308,2
205.666,2,-12.097999999999999,2
30.344,2,-31.8612,2
25.695999999999998,2,1.9272,2
3404.5,5,1668.205,0
101.34,3,8.1072,2
344.37199999999996,4,-93.4724,2
30.384,1,3.798,2
22.848000000000003,2,7.4256,2
38.62,2,10.8136,2
59.98,2,10.7964,2
174.3,3,81.921,2
383.96,5,38.396,2
15.57,3,-11.418,2
22.32,4,10.7136,2
103.6,7,51.8,2
2.97,3,1.3365,2
569.99,1,170.997,1
50.97,3,9.1746,2
298.116,6,-4.2588,2
59.52,3,17.855999999999998,2
230.28,3,23.028000000000002,2
105.52,5,34.294000000000004,2
23.36,2,11.68,2
71.976,3,8.997,2
8.56,2,3.852,2
13.92,3,4.872,2
2518.29,9,654.7554,0
540.57,3,140.5482,2
221.05599999999998,8,77.3696,2
81.42399999999999,2,-9.1602,2
134.8,10,35.048,2
39.582,9,-59.373000000000005,2
44.688,7,5.0274,2
31.744,2,2.3808,2
40.98,5,-65.568,2
3.168,3,-5.0688,2
18.84,5,-3.5325,2
362.25,6,0.0,2
63.552,6,-34.9536,2
129.55200000000002,3,-22.6716,2
5.984,2,2.244,2
861.76,4,249.9104,1
66.96,4,2.6784,2
6.24,2,3.0576,2
435.168,4,-59.8356,2
14.9,5,6.854,2
15.8,4,4.1080000000000005,2
72.9,5,26.973000000000003,2
206.352,3,5.1588,2
7.992000000000001,1,2.6973,2
81.36,5,-19.323,2
20.232,8,-16.1856,2
389.056,4,48.632,2
20.736,4,7.2576,2
41.472,8,14.5152,2
33.36,4,16.68,2
90.882,3,-190.8522,2
15.992,1,-2.9985,2
120.78399999999999,1,13.5882,2
519.7919999999999,4,-112.6216,2
31.176,3,-5.4558,2
10.368,2,3.6288,2
2.7239999999999998,2,-1.9068,2
254.352,3,0.0,2
3.762,3,-2.7588,2
10.272,3,3.21,2
659.97,3,197.99099999999999,1
113.73,3,32.9817,2
5.104,1,1.6588,2
16.448,2,5.5512,2
81.92,4,22.1184,2
254.9,5,76.47,2
15.12,5,4.914,2
7.872000000000001,3,0.8856,2
8.32,5,2.8080000000000003,2
89.95,5,43.176,2
25.2,4,11.592,2
37.59,3,17.6673,2
14.97,1,4.1916,2
1.98,2,0.8909999999999999,2
39.936,4,-26.624000000000002,2
18.464000000000002,2,2.3080000000000003,2
4.896,3,-3.4272,2
145.764,6,-247.7988,2
9.612,6,-7.3692,2
199.75,5,87.89,2
1673.184,12,20.9148,1
12.18,7,3.8976,2
57.68,4,19.0344,2
263.96,4,76.5484,2
299.94,6,128.9742,2
25.76,7,0.5152,2
271.9,2,78.851,2
45.84,3,15.5856,2
9.82,2,3.2406,2
93.36,12,0.9336,2
541.24,4,5.4124,2
106.32,3,49.9704,2
1323.9,5,383.931,1
126.624,6,41.1528,2
125.944,7,15.743,2
663.92,5,207.475,1
120.0,8,13.2,2
3.29,1,1.4805,2
18.84,3,6.0288,2
60.672,6,12.8928,2
30.816,9,2.6964,2
52.792,1,4.6193,2
83.9,10,20.975,2
11.76,2,5.7624,2
4.992,3,-12.9792,2
87.92,5,29.673000000000002,2
657.93,5,-93.99,1
1.044,1,-1.827,2
210.68,2,50.5632,2
78.8,1,1.5759999999999998,2
19.99,1,6.7966,2
772.68,4,108.1752,1
106.08,6,-9.282,2
23.076,3,-10.9611,2
25.92,5,9.072000000000001,2
47.952,3,16.1838,2
0.9840000000000001,2,-1.476,2
75.384,9,-20.7306,2
4.6080000000000005,2,1.6704,2
37.68,6,16.956,2
41.91,3,10.8966,2
435.999,3,5.1294,2
388.704,6,38.8704,2
572.58,6,34.3548,1
33.18,2,11.613,2
63.88,4,24.9132,2
26.72,1,11.7568,2
295.056,9,106.9578,2
393.25,5,129.7725,2
2.214,3,-1.476,2
16.272000000000002,3,5.2884,2
706.86,7,197.9208,1
5.97,5,-4.577,2
21.184,1,4.7664,2
41.376000000000005,6,3.1032,2
17.94,3,4.485,2
2.655,1,-1.8585,2
892.35,5,267.705,1
307.666,2,28.9568,2
728.82,9,29.1528,1
41.36,5,13.959000000000001,2
43.176,3,15.1116,2
4.16,2,1.7472,2
61.4,5,28.858,2
24.448,2,8.8624,2
263.96,4,71.2692,2
359.97,3,100.7916,2
12.96,2,6.2208,2
116.82,3,5.841,2
276.784,2,89.9548,2
239.97,3,86.3892,2
16.02,6,6.0876,2
454.56,5,-107.958,2
141.42,5,-187.3815,2
310.744,4,-26.6352,2
12.735999999999999,4,2.2288,2
6.47,5,-9.705,2
13.748,14,-22.6842,2
15.224,2,-38.8212,2
27.42,3,9.3228,2
165.98,1,74.691,2
75.0,3,18.0,2
134.27200000000002,8,46.9952,2
146.54399999999998,6,47.6268,2
131.904,3,47.8152,2
203.88,5,20.387999999999998,2
14.300999999999998,7,-10.4874,2
718.64,10,-161.694,1
61.1,5,18.33,2
28.08,3,5.265,2
10.495999999999999,4,1.1808,2
39.92,2,12.974,2
77.58,9,20.1708,2
269.36,7,70.0336,2
5.76,2,2.8224,2
109.9,5,32.97,2
23.88,3,10.5072,2
26.2,4,12.052,2
12.96,2,6.2208,2
234.95,5,32.893,2
118.25,5,34.2925,2
4.28,1,1.926,2
26.85,3,5.1015,2
3357.6,3,377.73,0
8.26,2,3.7996,2
2973.32,7,334.4985,0
104.79,7,29.3412,2
775.7280000000001,6,58.1796,1
89.0664,1,-17.0274,2
175.44,6,52.632,2
438.336,4,-87.6672,2
215.544,4,-58.5048,2
55.583999999999996,6,20.844,2
127.38600000000001,2,-25.4772,2
248.43,5,-17.745,2
11.648,4,-30.8672,2
85.24600000000001,2,-1.2178,2
20.64,5,2.322,2
148.02,3,41.4456,2
33.29,1,7.9896,2
204.95,5,100.4255,2
526.344,4,-75.192,2
41.96,2,10.9096,2
451.152,3,0.0,2
31.504,11,11.0264,2
30.671999999999997,3,9.585,2
1079.976,4,125.9972,1
161.56799999999998,2,-28.2744,2
2.9339999999999997,3,-4.9878,2
18.528,2,4.4004,2
670.752,3,-125.766,1
64.96,5,-43.848,2
41.94,2,15.0984,2
11.96,2,5.8604,2
13.12,4,3.8048,2
535.41,3,160.623,2
72.78,3,-70.9605,2
36.84,3,17.3148,2
87.71,7,41.2237,2
562.2925,7,-255.5875,2
56.52,9,21.4776,2
11.264000000000001,8,1.2672,2
284.08,10,24.857,2
18.496,4,6.7048,2
14.73,3,7.2177,2
186.54,3,50.3658,2
557.7280000000001,4,6.9716,2
159.968,4,-31.9936,2
471.9,6,155.727,2
3.52,2,1.6896,2
49.12,4,23.0864,2
20.16,7,9.8784,2
10.68,2,5.0196,2
141.96,2,39.7488,2
32.48,2,4.872,2
20.04,3,9.6192,2
238.0,2,38.08,2
61.96,2,27.881999999999998,2
239.372,2,-23.9372,2
595.0,5,95.2,1
16.032,3,5.6112,2
199.75,5,87.89,2
227.96,2,36.4736,2
293.52,6,76.3152,2
307.98,2,89.3142,2
96.96,6,33.936,2
117.488,7,41.1208,2
11.952,3,4.1832,2
512.499,3,-30.147,2
863.128,7,-32.3673,1
2036.86,7,366.6348,1
449.56800000000004,2,-73.0548,2
108.96,3,32.688,2
264.18,7,68.6868,2
2.88,1,1.4112,2
41.903999999999996,6,14.1426,2
23.92,4,4.0664,2
156.512,4,52.8228,2
128.34,6,37.2186,2
474.95,5,142.485,2
999.98,2,449.991,1
277.5,4,-188.7,2
1252.704,8,-480.2032,1
110.97,5,-24.0435,2
22.608,3,-10.1736,2
1.892,1,-0.9933,2
63.312,3,20.5764,2
7.824,1,2.9339999999999997,2
170.072,4,-12.148,2
62.82,9,29.5254,2
19.44,3,9.3312,2
7.38,1,3.6162,2
38.88,6,18.6624,2
187.76,4,76.9816,2
6.047999999999999,7,-4.2336,2
98.352,3,9.8352,2
335.744,2,25.1808,2
8.96,2,4.3904,2
89.568,4,-1.1196,2
71.96,5,7.196000000000001,2
15.552,3,5.4432,2
10.43,5,-18.2525,2
72.78399999999999,1,-18.195999999999998,2
67.15,5,16.7875,2
549.98,2,142.9948,2
11.82,3,4.728,2
4643.8,4,2229.024,0
577.764,2,115.5528,1
191.5155,1,-76.6062,2
2.6239999999999997,1,0.4264,2
1369.764,6,-913.176,1
294.368,4,-58.8736,2
81.568,2,7.1372,2
44.46,5,-17.784000000000002,2
314.08799999999997,3,19.6305,2
6.336,4,-4.6464,2
10.48,1,3.799,2
2.469,1,-1.8106,2
3.264,2,-2.2848,2
4.343999999999999,3,0.8688,2
31.776,3,-19.0656,2
4.928,2,1.7248,2
1.788,3,-3.0396,2
15.072000000000001,4,-3.7680000000000002,2
12.624,2,-2.5248,2
185.88,6,83.646,2
12.96,2,6.2208,2
189.7,10,91.056,2
40.99,1,20.0851,2
82.64,2,7.4376,2
31.02,2,8.0652,2
89.97,3,37.7874,2
35.97,3,9.7119,2
1266.86,7,291.3778,1
169.45,5,42.3625,2
40.68,2,0.4068,2
3.3280000000000003,2,0.41600000000000004,2
933.262,4,-458.1468,1
2803.92,5,0.0,0
4.768,2,-0.7748,2
6.672000000000001,1,2.502,2
4.448,2,1.112,2
43.93600000000001,4,6.0412,2
23.744,2,8.3104,2
357.0,3,57.12,2
806.336,8,50.396,1
85.44,3,31.6128,2
344.91,3,10.3473,2
70.97,5,-191.61900000000003,2
36.784,2,3.6784,2
743.988,2,-123.99799999999999,1
11.212,2,-16.817999999999998,2
4.712,2,-1.8848,2
180.98,5,-470.548,2
60.416000000000004,2,6.0416,2
299.99,1,89.99700000000001,2
192.16,4,92.2368,2
242.62400000000002,8,27.2952,2
46.74,3,11.685,2
174.95,5,12.2465,2
100.704,6,37.764,2
368.91,9,180.7659,2
8.02,1,3.7694,2
171.04,4,44.4704,2
19.44,3,9.3312,2
13.092,4,-10.0372,2
122.94,3,30.735,2
35.448,7,12.8499,2
19.98,2,5.1948,2
69.375,1,-47.175,2
31.68,4,2.772,2
2003.168,4,250.396,1
9.344,2,3.1536,2
2563.056,8,313.2624,0
387.13599999999997,4,4.8392,2
3.424,1,0.2996,2
1085.42,7,282.2092,1
43.056000000000004,9,15.6078,2
3.762,3,-2.7588,2
34.86,2,-26.726,2
432.45599999999996,3,32.4342,2
675.06,3,87.7578,1
65.232,3,22.0158,2
207.0,3,25.875,2
600.53,2,137.264,1
59.903999999999996,2,14.2272,2
637.44,8,135.45600000000002,1
51.756,3,-33.6414,2
31.104,6,10.8864,2
47.96,5,4.1965,2
158.928,7,41.7186,2
211.248,6,15.8436,2
5.5520000000000005,2,-1.041,2
2.952,1,0.9963,2
10.332,3,-7.5768,2
18.368,4,5.9696,2
299.9,2,74.975,2
26.55,9,12.744000000000002,2
111.98,2,26.8752,2
4.928,2,0.7392,2
11.784,3,4.2717,2
7.98,3,2.0748,2
180.96,2,81.432,2
1649.95,5,659.98,1
362.352,3,45.294,2
73.584,2,8.2782,2
486.36800000000005,4,36.4776,2
32.4,5,15.552,2
41.86,7,19.2556,2
77.56,2,35.6776,2
37.17,9,11.151,2
137.352,3,8.5845,2
376.509,3,-43.0296,2
62.72,4,24.4608,2
2939.93,7,764.3818,0
512.3580000000001,3,-14.6388,2
3.488,2,0.5668,2
22.288,7,3.9004,2
16.032,3,5.6112,2
1.7519999999999998,1,0.1533,2
20.991999999999997,8,2.3616,2
11.21,1,3.363,2
45.04,2,4.504,2
15.624,2,-24.9984,2
8.74,2,2.2724,2
44.75,5,20.585,2
61.68,5,5.397,2
158.376,3,13.8579,2
2.864,4,-4.5824,2
94.19200000000001,7,-164.83599999999998,2
143.7,3,68.976,2
6.48,1,3.1104,2
7.88,4,2.5216,2
11.21,1,3.363,2
354.9,5,88.725,2
17.94,3,8.7906,2
51.8,4,23.31,2
299.52,9,149.76,2
7.7,2,3.157,2
23.92,4,11.7208,2
498.0,5,184.26,2
436.704,6,-38.2116,2
32.4,5,15.552,2
61.44,3,16.5888,2
73.36,7,19.8072,2
59.2,5,22.2,2
32.952,3,6.5904,2
218.37599999999998,3,-10.9188,2
31.4,5,13.187999999999999,2
9.48,1,3.792,2
209.5,10,58.66,2
24.3,5,10.449000000000002,2
6.48,1,3.1104,2
32.448,2,7.3008,2
26.388,4,-17.592,2
373.47,5,-112.041,2
64.2,5,-44.94,2
8.0,2,2.8,2
186.54,3,41.0388,2
87.08,7,24.3824,2
105.584,2,9.2386,2
217.44,6,91.3248,2
31.744,2,3.968,2
5.432,2,-13.58,2
913.43,5,-169.637,1
372.144,3,27.9108,2
751.9839999999999,2,84.5982,1
604.768,4,60.4768,1
27.36,4,7.3872,2
20.56,2,9.6632,2
83.92,5,31.47,2
902.712,3,33.8517,1
120.666,2,21.294,2
4.984,1,-8.4728,2
82.26,3,33.7266,2
29.74,1,4.461,2
87.36,6,23.5872,2
56.16,6,17.55,2
64.384,1,8.048,2
64.78399999999999,1,-14.5764,2
15.552,3,5.6376,2
223.888,7,69.965,2
10.895999999999999,3,3.405,2
84.78399999999999,2,-20.1362,2
241.5,4,0.0,2
59.97,3,14.9925,2
13.36,2,6.4128,2
11.808,3,4.1328,2
16.24,1,2.436,2
77.55,5,21.714000000000002,2
76.12,2,22.0748,2
17.184,6,6.2292,2
11.76,2,5.7624,2
27.46,2,9.8856,2
137.94,3,35.8644,2
111.15,5,48.906000000000006,2
901.95,3,297.6435,1
366.009,3,-47.0583,2
310.688,7,108.7408,2
7.68,5,-11.52,2
155.372,2,-35.5136,2
10.744000000000002,1,0.8058,2
232.4,5,78.435,2
164.646,3,12.8058,2
22.68,2,11.1132,2
105.52,4,48.5392,2
83.92,4,5.8744,2
141.9,5,58.178999999999995,2
39.98,2,9.1954,2
28.91,7,8.673,2
174.95,5,45.486999999999995,2
110.52799999999999,4,38.6848,2
630.024,4,-199.5076,1
27.86,7,9.1938,2
933.408,4,-173.3472,1
51.84,10,18.144000000000002,2
165.6,3,-6.21,2
106.32,3,49.9704,2
147.92,5,46.225,2
104.28,3,26.07,2
286.85,1,63.107,2
66.96,4,2.6784,2
199.98,2,87.9912,2
45.0,3,4.95,2
17.9,5,8.771,2
40.48,2,17.4064,2
2154.9,5,129.29399999999998,1
18.432000000000002,8,-12.288,2
10.944,2,0.9576,2
4.36,2,0.1744,2
62.352,6,-10.9116,2
303.92,5,-30.392,2
129.3,2,6.465,2
274.2,10,112.42200000000001,2
6.047999999999999,4,-1.3608,2
6.848,2,2.14,2
9.96,5,-6.723,2
8.552,2,-13.6832,2
45.583999999999996,11,16.5242,2
25.488000000000003,2,4.4604,2
136.96,4,51.36,2
49.61600000000001,2,4.9616,2
10.584000000000001,3,3.4398,2
84.416,4,27.4352,2
431.94,2,-71.99,2
2.043,1,-1.4982,2
68.238,3,-12.5103,2
240.74400000000003,4,-13.7568,2
35.0,4,14.7,2
210.68,2,50.5632,2
637.896,3,-127.5792,1
43.44,8,21.2856,2
2.22,1,0.6659999999999999,2
1679.96,5,125.99700000000001,1
344.37199999999996,4,-93.4724,2
1554.9360000000001,3,77.7468,1
127.88,5,-67.137,2
222.38400000000001,2,22.2384,2
106.869,3,-29.0073,2
3.5639999999999996,3,-6.237,2
25.68,3,-39.804,2
12.384,3,-19.8144,2
25.3,5,11.890999999999998,2
95.94,3,9.594,2
7.5,2,3.6,2
302.376,3,22.6782,2
46.688,4,-2.918,2
17.94,3,3.0498,2
